date,value,reporter,partner
2022-01-01,386142995.678,Andorra,World
2022-01-01,38146376263.84,Azerbaijan,World
2022-01-01,410252834479.043,Australia,World
2022-01-01,210279458655.133,Austria,World
2022-01-01,5306984160.713,Armenia,World
2022-01-01,497605355,Barbados,World
2022-01-01,463445550657.522,Belgium,World
2022-01-01,33526784.43,Bermuda,World
2022-01-01,13652812870.04,Bolivia (Plurinational State of),World
2022-01-01,9678152369.771,Bosnia Herzegovina,World
2022-01-01,334463079195,Brazil,World
2022-01-01,286430399.171,Belize,World
2022-01-01,14230238311.502,Brunei Darussalam,World
2022-01-01,50250282857.552,Bulgaria,World
2022-01-01,17084512845.16,Myanmar,World
2022-01-01,596656902551.671,Canada,World
2022-01-01,13592124433.48,Sri Lanka,World
2022-01-01,97490909436.569,Chile,World
2022-01-01,3593601435602,China,World
2022-01-01,25224086180,Croatia,World
2022-01-01,4411253801.017,Cyprus,World
2022-01-01,241132361759,Czechia,World
2022-01-01,129111759719.591,Denmark,World
2022-01-01,9836347238.656,Dominican Rep.,World
2022-01-01,7115105243.68,El Salvador,World
2022-01-01,23101253211.56,Estonia,World
2022-01-01,1055229207.466,Fiji,World
2022-01-01,86062130508.175,Finland,World
2022-01-01,618298750164.703,France,World
2022-01-01,146444418.272,French Polynesia,World
2022-01-01,5592764967.5,Georgia,World
2022-01-01,1665635727053.583,Germany,World
2022-01-01,57568024971.028,Greece,World
2022-01-01,37472239.963,Grenada,World
2022-01-01,15806152176,Guatemala,World
2022-01-01,7892613382.809,Guyana,World
2022-01-01,610138354261.109,"China, Hong Kong SAR",World
2022-01-01,149580878521,Hungary,World
2022-01-01,7403797369.088,Iceland,World
2022-01-01,219304151641.514,Ireland,World
2022-01-01,73583359000,Israel,World
2022-01-01,700314893411.55,Italy,World
2022-01-01,746672096581.525,Japan,World
2022-01-01,8789819997.14,Jordan,World
2022-01-01,2186720835,Kyrgyzstan,World
2022-01-01,22525578391.12,Latvia,World
2022-01-01,46357158365.64,Lithuania,World
2022-01-01,16809679100.736,Luxembourg,World
2022-01-01,3257370045.587,Malta,World
2022-01-01,1880596453.971,Mauritius,World
2022-01-01,578281629469,Mexico,World
2022-01-01,4335076534,Rep. of Moldova,World
2022-01-01,736364127.167,Montenegro,World
2022-01-01,42183470731.255,Morocco,World
2022-01-01,8264974000,Mozambique,World
2022-01-01,760592695037.355,Netherlands,World
2022-01-01,67166207436.599,New Zealand,World
2022-01-01,7359828800.95,Nicaragua,World
2022-01-01,423349061.682,Niger,World
2022-01-01,273733529004.365,Norway,World
2022-01-01,9948328462,Paraguay,World
2022-01-01,78928518085,Philippines,World
2022-01-01,342844657641,Poland,World
2022-01-01,82415362596.417,Portugal,World
2022-01-01,96829601670.3,Romania,World
2022-01-01,2019269801.94,Rwanda,World
2022-01-01,22588961.006,Sao Tome and Principe,World
2022-01-01,29058244041,Serbia,World
2022-01-01,452684213646.747,India,World
2022-01-01,108012832252.656,Slovakia,World
2022-01-01,55478922372.081,Slovenia,World
2022-01-01,121616282067.877,South Africa,World
2022-01-01,424286054809.902,Spain,World
2022-01-01,2579355177.68,Suriname,World
2022-01-01,197597509488.481,Sweden,World
2022-01-01,401090543593.397,Switzerland,World
2022-01-01,254201009047,Türkiye,World
2022-01-01,44443200593.62,Ukraine,World
2022-01-01,8729355719.18,North Macedonia,World
2022-01-01,48148651112.497,Egypt,World
2022-01-01,532280132100.906,United Kingdom,World
2022-01-01,6824846110.904,United Rep. of Tanzania,World
2022-01-01,2062089832731,USA,World
2022-01-01,11189987594,Uruguay,World
2022-01-01,15286928437.648,Uzbekistan,World
